customer_id,gender,age,city,country,signup_date
2594,Male,18,Buea,Cameroon,2023-08-24
2595,Male,23,Bafoussam,Cameroon,2022-06-26
2596,Femmale,30,Bamenda,Cameroon,2022-07-23
2597,Femmale,39,Buea,Cameroon,2023-10-08
2598,Femmale,48,Bamenda,Cameroon,2023-08-17
2599,Male,39,Dschang,Cameroon,2023-06-17
2600,Male,54,Bertoua,Cameroon,2022-05-08
2601,Femmale,64,Douala,Cameroon,2022-07-14
2602,Male,44,Yaounde,Cameroon,2022-07-13
2603,Femmale,67,Yaounde,Cameroon,2022-07-03
2604,Male,69,Bamenda,Cameroon,2022-09-04
2605,Femmale,31,Bafoussam,Cameroon,2022-11-20
2606,Femmale,64,Bafoussam,Cameroon,2022-06-09
2607,Femmale,22,Bamenda,Cameroon,2023-12-07
2608,Male,53,Buea,Cameroon,2023-09-14
2609,Femmale,49,Yaounde,Cameroon,2022-03-07
2610,Male,51,Buea,Cameroon,2022-09-11
2611,Male,24,Bertoua,Cameroon,2022-10-10
2612,Male,59,Yaounde,Cameroon,2022-03-01
2613,Male,65,Bertoua,Cameroon,2022-04-28
2614,Male,27,Douala,Cameroon,2023-02-27
2615,Male,67,Buea,Cameroon,2023-07-10
2616,Male,34,Bamenda,Cameroon,2023-12-23
2617,Femmale,47,Yaounde,Cameroon,2022-02-05
2618,Femmale,38,Buea,Cameroon,2023-06-15
2619,Femmale,30,Bamenda,Cameroon,2022-04-01
2620,Male,18,Douala,Cameroon,2022-10-28
2621,Male,18,Yaounde,Cameroon,2023-12-25
2622,Male,64,Bertoua,Cameroon,2022-08-05
2623,Male,50,Douala,Cameroon,2022-04-08
2624,Femmale,55,Bafoussam,Cameroon,2023-04-01
2625,Male,42,Bamenda,Cameroon,2023-06-15
2626,Femmale,43,Yaounde,Cameroon,2023-06-22
2627,Male,30,Yaounde,Cameroon,2022-01-28
2628,Femmale,45,Dschang,Cameroon,2023-07-30
2629,Male,50,Dschang,Cameroon,2022-11-20
2630,Femmale,54,Douala,Cameroon,2022-08-11
2631,Male,58,Yaounde,Cameroon,2022-03-21
2632,Femmale,47,Bamenda,Cameroon,2023-07-17
2633,Male,66,Douala,Cameroon,2023-04-03
2634,Femmale,65,Bertoua,Cameroon,2023-09-06
2635,Femmale,25,Douala,Cameroon,2022-06-25
2636,Male,66,Douala,Cameroon,2023-06-06
2637,Femmale,64,Bertoua,Cameroon,2023-04-02
2638,Male,18,Bafoussam,Cameroon,2023-02-27
2639,Male,29,Dschang,Cameroon,2022-04-10
2640,Male,22,Bamenda,Cameroon,2023-02-07
2641,Femmale,41,Bafoussam,Cameroon,2023-07-30
2642,Femmale,23,Bafoussam,Cameroon,2023-01-15
2643,Male,42,Bafoussam,Cameroon,2023-06-15
2644,Male,18,Dschang,Cameroon,2022-11-28
2645,Femmale,42,Buea,Cameroon,2022-11-14
2646,Femmale,18,Dschang,Cameroon,2023-10-15
2647,Femmale,49,Bafoussam,Cameroon,2023-06-21
2648,Male,59,Buea,Cameroon,2022-03-30
2649,Male,59,Bertoua,Cameroon,2023-08-27
2650,Male,20,Dschang,Cameroon,2023-05-26
2651,Male,66,Bamenda,Cameroon,2022-02-11
2652,Male,36,Bafoussam,Cameroon,2023-01-24
2653,Femmale,60,Yaounde,Cameroon,2022-03-22
2654,Male,46,Bertoua,Cameroon,2023-02-06
2655,Femmale,67,Buea,Cameroon,2022-04-17
2656,Femmale,19,Dschang,Cameroon,2022-04-21
2657,Male,26,Bamenda,Cameroon,2022-10-04
2658,Femmale,34,Douala,Cameroon,2022-08-02
2659,Male,63,Bamenda,Cameroon,2023-05-21
2660,Femmale,53,Bamenda,Cameroon,2022-05-01
2661,Male,34,Bafoussam,Cameroon,2022-05-14
2662,Male,66,Bafoussam,Cameroon,2023-12-21
2663,Femmale,29,Dschang,Cameroon,2023-01-06
2664,Male,37,Dschang,Cameroon,2022-09-14
2665,Femmale,67,Buea,Cameroon,2023-11-28
2666,Male,20,Dschang,Cameroon,2022-06-29
2667,Male,60,Buea,Cameroon,2022-02-17
2668,Male,67,Bafoussam,Cameroon,2023-08-22
2669,Femmale,21,Bafoussam,Cameroon,2022-01-19
2670,Femmale,34,Yaounde,Cameroon,2022-02-15
2671,Male,67,Yaounde,Cameroon,2023-03-27
2672,Femmale,54,Bertoua,Cameroon,2022-02-25
2673,Male,63,Bafoussam,Cameroon,2023-10-19
2674,Femmale,59,Douala,Cameroon,2022-04-02
2675,Femmale,32,Yaounde,Cameroon,2022-03-23
2676,Male,50,Buea,Cameroon,2022-03-20
2677,Male,33,Bamenda,Cameroon,2023-10-24
2678,Male,28,Dschang,Cameroon,2022-10-10
2679,Male,37,Dschang,Cameroon,2022-11-07
2680,Male,55,Bertoua,Cameroon,2022-06-09
2681,Femmale,41,Yaounde,Cameroon,2022-11-12
2682,Femmale,33,Bamenda,Cameroon,2023-10-30
2683,Male,47,Bamenda,Cameroon,2022-06-05
2684,Male,51,Yaounde,Cameroon,2023-12-15
2685,Male,18,Douala,Cameroon,2023-04-13
2686,Femmale,41,Douala,Cameroon,2023-04-07
2687,Male,41,Bertoua,Cameroon,2022-04-27
2688,Male,26,Douala,Cameroon,2023-10-28
2689,Femmale,39,Bertoua,Cameroon,2022-12-30
2690,Femmale,29,Buea,Cameroon,2023-09-23
2691,Femmale,34,Yaounde,Cameroon,2023-12-12
2692,Femmale,42,Bamenda,Cameroon,2023-04-11
2693,Male,45,Bertoua,Cameroon,2022-07-03
2694,Femmale,32,Dschang,Cameroon,2023-10-22
2695,Femmale,47,Douala,Cameroon,2022-06-15
2696,Male,68,Dschang,Cameroon,2022-03-16
2697,Male,44,Bertoua,Cameroon,2022-09-29
2698,Male,39,Bafoussam,Cameroon,2023-11-22
2699,Femmale,27,Bertoua,Cameroon,2023-05-18
2700,Male,48,Douala,Cameroon,2023-07-17
2701,Femmale,44,Bafoussam,Cameroon,2023-08-10
2702,Femmale,29,Bafoussam,Cameroon,2023-10-18
2703,Femmale,63,Douala,Cameroon,2022-12-09
2704,Male,48,Bafoussam,Cameroon,2023-12-01
2705,Femmale,49,Yaounde,Cameroon,2023-09-27
2706,Male,49,Bamenda,Cameroon,2022-09-08
2707,Male,58,Dschang,Cameroon,2022-05-10
2708,Male,62,Yaounde,Cameroon,2022-12-24
2709,Femmale,52,Yaounde,Cameroon,2023-11-23
2710,Femmale,63,Douala,Cameroon,2023-02-12
2711,Femmale,38,Douala,Cameroon,2023-05-10
2712,Male,27,Dschang,Cameroon,2023-09-14
2713,Femmale,33,Bamenda,Cameroon,2023-04-27
2714,Femmale,24,Bertoua,Cameroon,2022-03-19
2715,Femmale,21,Yaounde,Cameroon,2023-05-29
2716,Femmale,44,Bafoussam,Cameroon,2022-11-17
2717,Femmale,69,Bamenda,Cameroon,2022-10-17
2718,Male,42,Yaounde,Cameroon,2022-10-24
2719,Male,48,Bertoua,Cameroon,2023-11-12
2720,Male,28,Bafoussam,Cameroon,2023-04-20
2721,Male,65,Yaounde,Cameroon,2022-01-23
2722,Femmale,37,Buea,Cameroon,2022-06-21
2723,Male,53,Dschang,Cameroon,2022-11-14
2724,Femmale,34,Bamenda,Cameroon,2022-07-12
2725,Male,62,Dschang,Cameroon,2023-11-12
2726,Male,28,Douala,Cameroon,2022-04-28
2727,Male,47,Yaounde,Cameroon,2022-01-06
2728,Femmale,52,Bafoussam,Cameroon,2023-04-28
2729,Femmale,58,Bafoussam,Cameroon,2022-05-12
2730,Male,55,Bamenda,Cameroon,2022-04-03
2731,Femmale,39,Bamenda,Cameroon,2023-06-06
2732,Male,60,Dschang,Cameroon,2023-07-17
2733,Male,65,Bafoussam,Cameroon,2022-10-21
2734,Male,68,Bafoussam,Cameroon,2023-10-03
2735,Femmale,44,Bafoussam,Cameroon,2023-01-27
2736,Male,54,Yaounde,Cameroon,2022-09-06
2737,Male,63,Bafoussam,Cameroon,2023-09-06
2738,Male,66,Douala,Cameroon,2023-08-18
2739,Femmale,52,Bafoussam,Cameroon,2023-12-04
2740,Male,21,Douala,Cameroon,2023-02-21
2741,Femmale,33,Yaounde,Cameroon,2022-05-23
2742,Male,33,Bamenda,Cameroon,2022-08-25
2743,Femmale,38,Douala,Cameroon,2022-10-14
2744,Male,43,Yaounde,Cameroon,2022-10-04
2745,Male,53,Bafoussam,Cameroon,2023-01-22
2746,Femmale,36,Yaounde,Cameroon,2023-01-17
2747,Femmale,34,Bafoussam,Cameroon,2023-03-26
2748,Male,62,Dschang,Cameroon,2022-10-18
2749,Femmale,43,Yaounde,Cameroon,2022-06-18
2750,Male,39,Bamenda,Cameroon,2023-03-19
2751,Male,45,Douala,Cameroon,2023-10-18
2752,Male,18,Dschang,Cameroon,2022-07-03
2753,Femmale,61,Bamenda,Cameroon,2022-02-14
2754,Male,53,Buea,Cameroon,2022-09-25
2755,Femmale,60,Bafoussam,Cameroon,2023-04-21
2756,Male,54,Douala,Cameroon,2022-09-10
2757,Femmale,19,Bamenda,Cameroon,2023-01-31
2758,Femmale,34,Douala,Cameroon,2022-10-16
2759,Male,57,Buea,Cameroon,2022-07-31
2760,Femmale,55,Bertoua,Cameroon,2023-11-20
2761,Male,38,Bafoussam,Cameroon,2022-01-21
2762,Male,26,Bafoussam,Cameroon,2022-11-12
2763,Male,30,Yaounde,Cameroon,2023-07-18
2764,Male,28,Bafoussam,Cameroon,2023-03-14
2765,Male,33,Bafoussam,Cameroon,2023-02-27
2766,Femmale,33,Bamenda,Cameroon,2022-08-21
2767,Male,19,Dschang,Cameroon,2022-05-03
2768,Femmale,59,Bafoussam,Cameroon,2023-09-04
2769,Femmale,61,Bafoussam,Cameroon,2022-08-02
2770,Male,25,Buea,Cameroon,2023-10-09
2771,Femmale,60,Dschang,Cameroon,2023-12-31
2772,Male,59,Buea,Cameroon,2023-08-23
2773,Femmale,30,Douala,Cameroon,2022-02-09
2774,Femmale,34,Douala,Cameroon,2022-11-28
2775,Femmale,56,Bafoussam,Cameroon,2023-10-10
2776,Male,41,Bafoussam,Cameroon,2022-07-01
2777,Femmale,20,Yaounde,Cameroon,2022-09-22
2778,Male,47,Douala,Cameroon,2023-11-25
2779,Femmale,69,Bamenda,Cameroon,2023-06-17
2780,Femmale,30,Bafoussam,Cameroon,2023-03-08
2781,Femmale,36,Bamenda,Cameroon,2022-07-15
2782,Femmale,24,Bafoussam,Cameroon,2023-12-25
2783,Male,26,Bamenda,Cameroon,2023-05-24
2784,Male,36,Bertoua,Cameroon,2023-03-23
2785,Femmale,62,Bamenda,Cameroon,2023-06-12
2786,Femmale,57,Dschang,Cameroon,2022-07-21
2787,Male,39,Douala,Cameroon,2023-12-31
2788,Male,35,Bafoussam,Cameroon,2023-08-28
2789,Male,40,Douala,Cameroon,2022-05-13
2790,Male,19,Dschang,Cameroon,2022-05-19
2791,Femmale,67,Dschang,Cameroon,2023-10-31
2792,Femmale,67,Bamenda,Cameroon,2023-05-08
2793,Male,28,Buea,Cameroon,2022-03-11
2794,Male,48,Buea,Cameroon,2022-01-15
2795,Male,50,Dschang,Cameroon,2022-07-31
2796,Male,31,Buea,Cameroon,2022-03-01
2797,Male,33,Bafoussam,Cameroon,2022-09-09
2798,Male,28,Yaounde,Cameroon,2023-03-22
2799,Femmale,50,Bertoua,Cameroon,2022-01-02
2800,Femmale,24,Bamenda,Cameroon,2022-12-02
2801,Femmale,48,Yaounde,Cameroon,2022-01-19
2802,Male,65,Buea,Cameroon,2023-07-15
2803,Male,63,Bamenda,Cameroon,2022-03-19
2804,Male,64,Yaounde,Cameroon,2023-04-17
2805,Femmale,31,Douala,Cameroon,2022-01-28
2806,Male,45,Buea,Cameroon,2023-07-14
2807,Male,60,Yaounde,Cameroon,2023-08-31
2808,Femmale,33,Bafoussam,Cameroon,2022-06-14
2809,Male,36,Douala,Cameroon,2023-04-03
2810,Femmale,34,Buea,Cameroon,2022-06-25
2811,Femmale,43,Bertoua,Cameroon,2023-08-08
2812,Male,23,Dschang,Cameroon,2022-01-29
2813,Femmale,60,Buea,Cameroon,2023-10-31
2814,Male,66,Bafoussam,Cameroon,2022-10-06
2815,Femmale,26,Bertoua,Cameroon,2022-10-10
2816,Male,67,Bertoua,Cameroon,2023-04-24
2817,Femmale,34,Bertoua,Cameroon,2023-06-03
2818,Male,48,Bamenda,Cameroon,2022-11-01
2819,Femmale,29,Bamenda,Cameroon,2023-11-25
2820,Femmale,40,Dschang,Cameroon,2022-04-19
2821,Femmale,22,Bertoua,Cameroon,2022-11-20
2822,Male,60,Dschang,Cameroon,2022-07-25
2823,Male,53,Douala,Cameroon,2022-08-22
2824,Femmale,53,Bertoua,Cameroon,2023-04-03
2825,Male,20,Yaounde,Cameroon,2022-07-06
2826,Femmale,41,Bertoua,Cameroon,2023-04-27
2827,Male,34,Bamenda,Cameroon,2023-02-11
2828,Femmale,56,Bamenda,Cameroon,2023-05-24
2829,Male,43,Yaounde,Cameroon,2023-06-04
2830,Femmale,21,Yaounde,Cameroon,2022-02-22
2831,Femmale,62,Buea,Cameroon,2023-02-02
2832,Femmale,29,Douala,Cameroon,2022-07-18
2833,Femmale,18,Douala,Cameroon,2023-01-26
2834,Male,38,Douala,Cameroon,2023-10-11
2835,Femmale,36,Bafoussam,Cameroon,2023-05-13
2836,Male,38,Bamenda,Cameroon,2022-06-21
2837,Male,69,Douala,Cameroon,2022-03-27
2838,Femmale,35,Buea,Cameroon,2023-07-12
2839,Male,60,Buea,Cameroon,2022-07-05
2840,Male,69,Douala,Cameroon,2022-06-05
2841,Male,20,Yaounde,Cameroon,2023-05-08
2842,Femmale,66,Buea,Cameroon,2023-06-05
2843,Male,61,Dschang,Cameroon,2023-09-19
2844,Male,49,Yaounde,Cameroon,2023-10-28
2845,Femmale,27,Dschang,Cameroon,2022-05-10
2846,Femmale,57,Bamenda,Cameroon,2022-03-22
2847,Male,32,Bafoussam,Cameroon,2023-01-19
2848,Femmale,22,Buea,Cameroon,2023-10-21
2849,Male,21,Yaounde,Cameroon,2022-10-22
2850,Male,45,Dschang,Cameroon,2022-09-26
2851,Male,69,Douala,Cameroon,2023-10-07
2852,Femmale,68,Dschang,Cameroon,2023-07-16
2853,Male,21,Dschang,Cameroon,2023-06-19
2854,Femmale,32,Bamenda,Cameroon,2023-01-13
2855,Femmale,34,Bertoua,Cameroon,2023-01-11
2856,Male,61,Bertoua,Cameroon,2022-03-29
2857,Femmale,20,Douala,Cameroon,2023-09-16
2858,Femmale,27,Bamenda,Cameroon,2022-04-21
2859,Femmale,64,Bamenda,Cameroon,2023-08-07
2860,Femmale,59,Bamenda,Cameroon,2022-06-03
2861,Femmale,40,Bamenda,Cameroon,2023-04-08
2862,Male,35,Bertoua,Cameroon,2023-07-23
2863,Femmale,18,Yaounde,Cameroon,2022-06-05
2864,Male,52,Bamenda,Cameroon,2023-09-17
2865,Male,48,Yaounde,Cameroon,2022-11-14
2866,Male,61,Dschang,Cameroon,2023-07-13
2867,Male,18,Dschang,Cameroon,2022-08-26
2868,Male,20,Bamenda,Cameroon,2022-11-30
2869,Male,20,Buea,Cameroon,2022-04-16
2870,Femmale,54,Bafoussam,Cameroon,2023-04-27
2871,Femmale,36,Buea,Cameroon,2023-11-30
2872,Femmale,46,Dschang,Cameroon,2023-11-02
2873,Male,42,Bafoussam,Cameroon,2023-12-11
2874,Femmale,50,Buea,Cameroon,2023-01-17
2875,Femmale,53,Bamenda,Cameroon,2023-11-20
2876,Femmale,46,Yaounde,Cameroon,2022-09-18
2877,Male,43,Bafoussam,Cameroon,2022-10-20
2878,Femmale,21,Bertoua,Cameroon,2022-12-01
2879,Male,66,Douala,Cameroon,2023-10-17
2880,Femmale,31,Bafoussam,Cameroon,2023-12-10
2881,Male,67,Bafoussam,Cameroon,2023-04-21
2882,Male,44,Bertoua,Cameroon,2022-08-13
2883,Male,50,Bamenda,Cameroon,2023-07-09
2884,Femmale,39,Buea,Cameroon,2023-03-30
2885,Femmale,65,Buea,Cameroon,2023-10-25
2886,Male,20,Dschang,Cameroon,2022-10-23
2887,Femmale,40,Yaounde,Cameroon,2023-07-29
2888,Male,38,Bamenda,Cameroon,2023-10-04
2889,Male,58,Bertoua,Cameroon,2023-04-08
2890,Femmale,40,Bamenda,Cameroon,2022-08-02
2891,Femmale,21,Bamenda,Cameroon,2023-08-08
2892,Femmale,38,Buea,Cameroon,2023-09-08
2893,Male,54,Bertoua,Cameroon,2022-06-07
2894,Male,60,Douala,Cameroon,2022-09-29
2895,Femmale,48,Bafoussam,Cameroon,2022-08-26
2896,Male,38,Buea,Cameroon,2022-10-30
2897,Femmale,43,Bertoua,Cameroon,2023-11-01
2898,Male,58,Yaounde,Cameroon,2023-09-13
2899,Femmale,52,Bafoussam,Cameroon,2023-06-05
2900,Femmale,55,Bafoussam,Cameroon,2022-11-17
2901,Male,41,Buea,Cameroon,2022-02-28
2902,Femmale,28,Dschang,Cameroon,2022-12-24
2903,Femmale,58,Yaounde,Cameroon,2023-12-05
2904,Male,46,Buea,Cameroon,2023-10-10
2905,Femmale,64,Bamenda,Cameroon,2022-09-08
2906,Male,20,Dschang,Cameroon,2023-03-12
2907,Femmale,18,Bertoua,Cameroon,2022-05-26
2908,Male,69,Yaounde,Cameroon,2022-12-18
2909,Femmale,36,Bafoussam,Cameroon,2023-07-24
2910,Femmale,63,Buea,Cameroon,2023-11-20
2911,Femmale,66,Bafoussam,Cameroon,2022-09-02
2912,Femmale,39,Yaounde,Cameroon,2023-07-14
2913,Male,31,Bafoussam,Cameroon,2022-10-28
2914,Male,66,Buea,Cameroon,2023-03-14
2915,Male,31,Dschang,Cameroon,2022-04-10
2916,Male,61,Buea,Cameroon,2023-12-26
2917,Male,33,Douala,Cameroon,2023-04-25
2918,Male,50,Bafoussam,Cameroon,2023-02-19
2919,Male,30,Douala,Cameroon,2022-06-14
2920,Femmale,55,Dschang,Cameroon,2023-09-30
2921,Femmale,66,Douala,Cameroon,2022-10-29
2922,Femmale,29,Bafoussam,Cameroon,2022-05-01
2923,Femmale,68,Yaounde,Cameroon,2022-03-29
2924,Male,55,Bamenda,Cameroon,2022-08-05
2925,Male,56,Dschang,Cameroon,2023-07-27
2926,Male,50,Buea,Cameroon,2022-06-28
2927,Femmale,50,Bertoua,Cameroon,2023-12-03
2928,Male,46,Dschang,Cameroon,2022-06-12
2929,Femmale,22,Douala,Cameroon,2023-08-16
2930,Male,23,Yaounde,Cameroon,2022-06-19
2931,Male,48,Bafoussam,Cameroon,2022-10-28
2932,Male,33,Yaounde,Cameroon,2023-01-09
2933,Male,48,Yaounde,Cameroon,2023-12-09
2934,Femmale,42,Bafoussam,Cameroon,2022-07-22
2935,Femmale,65,Bertoua,Cameroon,2022-02-16
2936,Male,63,Bafoussam,Cameroon,2023-04-08
2937,Femmale,50,Bertoua,Cameroon,2023-11-01
2938,Male,30,Bafoussam,Cameroon,2023-02-12
2939,Male,69,Douala,Cameroon,2022-07-13
2940,Male,27,Bertoua,Cameroon,2023-03-03
2941,Male,41,Douala,Cameroon,2022-11-13
2942,Femmale,27,Dschang,Cameroon,2023-04-24
2943,Male,58,Bertoua,Cameroon,2023-02-25
2944,Male,48,Bertoua,Cameroon,2022-09-26
2945,Femmale,30,Bafoussam,Cameroon,2023-04-26
2946,Male,20,Bertoua,Cameroon,2023-12-12
2947,Femmale,67,Douala,Cameroon,2022-09-20
2948,Male,69,Dschang,Cameroon,2023-03-02
2949,Male,51,Bafoussam,Cameroon,2022-06-15
2950,Male,66,Buea,Cameroon,2023-11-23
2951,Male,45,Dschang,Cameroon,2023-03-04
2952,Male,36,Dschang,Cameroon,2023-12-05
2953,Male,40,Douala,Cameroon,2023-02-01
2954,Femmale,62,Dschang,Cameroon,2022-08-04
2955,Male,49,Buea,Cameroon,2022-04-17
2956,Femmale,30,Yaounde,Cameroon,2022-04-08
2957,Femmale,50,Bafoussam,Cameroon,2023-04-27
2958,Male,51,Yaounde,Cameroon,2023-05-14
2959,Femmale,50,Bafoussam,Cameroon,2022-08-18
2960,Male,22,Dschang,Cameroon,2022-09-14
2961,Femmale,20,Bafoussam,Cameroon,2022-02-12
2962,Male,24,Douala,Cameroon,2022-08-30
2963,Femmale,41,Buea,Cameroon,2023-07-08
2964,Femmale,39,Bafoussam,Cameroon,2022-04-05
2965,Male,62,Buea,Cameroon,2022-07-07
2966,Femmale,40,Bafoussam,Cameroon,2023-01-20
2967,Male,47,Buea,Cameroon,2023-02-04
2968,Male,35,Yaounde,Cameroon,2023-05-21
2969,Male,49,Douala,Cameroon,2022-06-16
2970,Male,24,Bafoussam,Cameroon,2022-05-05
2971,Male,50,Bamenda,Cameroon,2023-11-04
2972,Femmale,22,Buea,Cameroon,2022-03-28
2973,Femmale,66,Buea,Cameroon,2023-05-04
2974,Femmale,45,Bamenda,Cameroon,2022-08-14
2975,Male,25,Douala,Cameroon,2023-10-19
2976,Femmale,32,Buea,Cameroon,2022-12-11
2977,Femmale,69,Douala,Cameroon,2023-06-02
2978,Femmale,21,Buea,Cameroon,2022-01-31
2979,Femmale,51,Dschang,Cameroon,2023-12-10
2980,Femmale,22,Bertoua,Cameroon,2022-10-23
2981,Male,50,Dschang,Cameroon,2023-02-18
2982,Male,22,Buea,Cameroon,2022-05-15
2983,Femmale,55,Bertoua,Cameroon,2023-06-09
2984,Male,51,Bafoussam,Cameroon,2022-01-04
2985,Male,43,Douala,Cameroon,2022-06-27
2986,Femmale,18,Buea,Cameroon,2022-09-16
2987,Femmale,21,Yaounde,Cameroon,2023-10-14
2988,Male,56,Yaounde,Cameroon,2022-03-06
2989,Femmale,43,Bamenda,Cameroon,2022-12-29
2990,Male,50,Yaounde,Cameroon,2023-12-18
2991,Male,50,Bertoua,Cameroon,2022-01-17
2992,Femmale,25,Yaounde,Cameroon,2022-07-19
2993,Male,37,Yaounde,Cameroon,2023-06-28
2994,Male,33,Yaounde,Cameroon,2022-07-31
2995,Male,38,Buea,Cameroon,2023-03-11
2996,Femmale,62,Bamenda,Cameroon,2022-09-30
2997,Femmale,43,Douala,Cameroon,2022-10-17
2998,Femmale,40,Bamenda,Cameroon,2023-04-28
2999,Femmale,35,Bertoua,Cameroon,2022-08-22
3000,Male,48,Buea,Cameroon,2023-02-12
3001,Femmale,69,Bafoussam,Cameroon,2023-11-25
3002,Femmale,59,Buea,Cameroon,2022-05-26
3003,Femmale,29,Dschang,Cameroon,2023-07-16
3004,Femmale,18,Yaounde,Cameroon,2023-03-06
3005,Male,59,Yaounde,Cameroon,2023-03-08
3006,Male,26,Bertoua,Cameroon,2023-09-07
3007,Male,20,Bafoussam,Cameroon,2023-06-29
3008,Femmale,68,Dschang,Cameroon,2023-05-12
3009,Femmale,43,Buea,Cameroon,2022-03-30
3010,Male,26,Bafoussam,Cameroon,2023-02-15
3011,Femmale,59,Douala,Cameroon,2022-08-29
3012,Femmale,68,Bamenda,Cameroon,2022-08-11
3013,Male,33,Buea,Cameroon,2023-10-27
3014,Male,41,Bafoussam,Cameroon,2023-04-13
3015,Femmale,67,Douala,Cameroon,2023-07-23
3016,Femmale,31,Douala,Cameroon,2022-11-18
3017,Femmale,20,Dschang,Cameroon,2023-01-10
3018,Male,51,Dschang,Cameroon,2022-04-22
3019,Male,50,Bamenda,Cameroon,2023-06-11
3020,Male,67,Douala,Cameroon,2023-02-16
3021,Male,41,Bertoua,Cameroon,2022-09-26
3022,Femmale,26,Douala,Cameroon,2023-09-18
3023,Male,30,Bafoussam,Cameroon,2022-09-09
3024,Male,19,Dschang,Cameroon,2023-01-09
3025,Femmale,24,Bertoua,Cameroon,2023-10-16
3026,Femmale,65,Dschang,Cameroon,2023-09-18
3027,Femmale,38,Dschang,Cameroon,2023-03-26
3028,Male,36,Dschang,Cameroon,2023-06-21
3029,Femmale,42,Douala,Cameroon,2023-01-03
3030,Femmale,64,Yaounde,Cameroon,2022-09-12
3031,Male,39,Douala,Cameroon,2023-04-08
3032,Male,28,Dschang,Cameroon,2022-09-25
3033,Femmale,50,Bertoua,Cameroon,2022-05-06
3034,Male,49,Douala,Cameroon,2023-01-28
3035,Femmale,38,Dschang,Cameroon,2022-11-30
3036,Femmale,56,Dschang,Cameroon,2023-07-19
3037,Male,37,Douala,Cameroon,2023-01-03
3038,Femmale,25,Douala,Cameroon,2023-07-09
3039,Male,59,Bertoua,Cameroon,2023-11-09
3040,Male,54,Douala,Cameroon,2023-07-08
3041,Male,26,Bamenda,Cameroon,2023-04-01
3042,Femmale,42,Bafoussam,Cameroon,2023-11-19
3043,Male,42,Bamenda,Cameroon,2022-03-08
3044,Male,50,Bertoua,Cameroon,2022-03-07
3045,Femmale,19,Yaounde,Cameroon,2023-08-18
3046,Femmale,36,Bamenda,Cameroon,2023-09-09
3047,Femmale,63,Dschang,Cameroon,2023-02-04
3048,Femmale,37,Bafoussam,Cameroon,2022-10-14
3049,Male,59,Buea,Cameroon,2022-07-05
3050,Male,58,Bafoussam,Cameroon,2022-10-11
3051,Male,59,Bamenda,Cameroon,2023-05-31
3052,Femmale,46,Buea,Cameroon,2023-10-12
3053,Femmale,23,Bertoua,Cameroon,2023-11-22
3054,Male,34,Bafoussam,Cameroon,2022-08-25
3055,Femmale,42,Yaounde,Cameroon,2022-01-18
3056,Femmale,55,Buea,Cameroon,2023-02-18
3057,Male,21,Buea,Cameroon,2022-01-09
3058,Male,47,Bafoussam,Cameroon,2023-02-24
3059,Femmale,37,Bamenda,Cameroon,2022-01-29
3060,Femmale,20,Buea,Cameroon,2023-10-18
3061,Femmale,40,Bertoua,Cameroon,2022-12-14
3062,Male,68,Bafoussam,Cameroon,2023-10-23
3063,Male,35,Bertoua,Cameroon,2023-07-30
3064,Male,43,Bafoussam,Cameroon,2023-03-26
3065,Male,53,Bertoua,Cameroon,2023-01-15
3066,Male,25,Bamenda,Cameroon,2023-11-30
3067,Femmale,34,Bafoussam,Cameroon,2023-01-01
3068,Femmale,48,Dschang,Cameroon,2022-08-15
3069,Femmale,54,Yaounde,Cameroon,2022-04-28
3070,Male,62,Bamenda,Cameroon,2023-02-16
3071,Male,50,Bertoua,Cameroon,2022-12-22
3072,Male,44,Bafoussam,Cameroon,2022-09-11
3073,Femmale,62,Bamenda,Cameroon,2023-06-27
3074,Male,21,Bertoua,Cameroon,2023-11-04
3075,Male,39,Douala,Cameroon,2023-12-28
3076,Femmale,43,Douala,Cameroon,2023-03-20
3077,Male,49,Buea,Cameroon,2023-11-12
3078,Femmale,41,Yaounde,Cameroon,2022-03-22
3079,Male,63,Douala,Cameroon,2022-02-15
3080,Male,52,Dschang,Cameroon,2022-02-18
3081,Femmale,54,Bertoua,Cameroon,2023-03-25
3082,Femmale,49,Bamenda,Cameroon,2023-02-11
3083,Femmale,24,Bafoussam,Cameroon,2022-10-10
3084,Femmale,50,Bamenda,Cameroon,2023-04-18
3085,Femmale,48,Buea,Cameroon,2023-02-20
3086,Femmale,29,Bamenda,Cameroon,2023-08-23
3087,Male,28,Douala,Cameroon,2022-05-01
3088,Male,41,Bamenda,Cameroon,2022-01-03
3089,Femmale,25,Douala,Cameroon,2022-11-12
3090,Male,49,Douala,Cameroon,2023-04-05
3091,Femmale,55,Yaounde,Cameroon,2022-08-15
3092,Male,39,Buea,Cameroon,2022-03-20
3093,Femmale,51,Dschang,Cameroon,2023-10-19
3094,Male,36,Dschang,Cameroon,2023-06-28
3095,Male,69,Bertoua,Cameroon,2023-12-24
3096,Male,37,Dschang,Cameroon,2022-03-12
3097,Male,31,Douala,Cameroon,2022-07-16
3098,Male,50,Bafoussam,Cameroon,2022-02-27
3099,Femmale,27,Buea,Cameroon,2023-02-28
3100,Femmale,33,Bertoua,Cameroon,2023-04-14
3101,Femmale,21,Dschang,Cameroon,2023-09-16
3102,Male,44,Dschang,Cameroon,2022-02-17
